rev_id	score.damaging.score.probability.true	score.goodfaith.score.probability.true
776288612	0.6564422072859679	0.205958595586443
778639335	0.004804282880966799	0.9944704789254514
777441230	0.04880169868879683	0.9219270000953188
778251716	0.04770324491639309	0.9832129864567536
775270893	0.02632654066961722	0.9793978446946499
775321681	0.27991032180019665	0.839304401196489
776198754	0.038743404507540304	0.9457097657241083
776845817	0.06480746754679852	0.8776209194675986
777495720	0.05195125195920352	0.9635434556857819
774958469	0.25650213163289187	0.876923588256824
776142493	0.9066753281980334	0.07439328355098584
774742500	0.014888375139342862	0.9957094669053657
778379342	0.03596372476264221	0.9716229606207648
775368487	0.007280641618688339	0.9790576149762172
776465104	0.1286041974601459	0.9388102774390562
776186901	0.010694750506226551	0.9756893837984774
776152014	0.034763468340442596	0.9567342016835046
773993127	0.015591006524454316	0.9722351226803474
775401357	0.08886223325892857	0.8815032855815109
776121059	0.011260733563855457	0.9918203729607353
775800030	0.4459085315834654	0.49070763282945323
775537987	0.7330773936162918	0.2896431599917559
774642219	0.057762048491540846	0.9270376059844974
774864056	0.12952996437479544	0.8566535140024811
778344274	0.004577254587903414	0.9923985380235236
776664269	0.316487568511907	0.6083423193649198
777283772	0.025437906600161948	0.9631271220979362
775492546	0.0964269653747559	0.8197257923317036
777149193	0.472417553694521	0.3567105893649707
776462587	0.1522198692967608	0.8625336986479313
776542652	0.005498352375036535	0.9906075540675076
777460024	0.08066021379765392	0.9119587744418315
775696602	0.06548347384687646	0.9609461999306452
776510994	0.03263915007792106	0.9738249278803601
776722391	0.49452164794319653	0.431831559204545
777657276	0.007963108482518995	0.9923248370759616
775955199	0.018126313647217496	0.9842454760373618
776581642	0.15655864370965433	0.6997180462991751
778188199	0.019990414984591642	0.9824073851514504
774478918	0.15222961442937405	0.8538084430679536
776534859	0.010369910372389242	0.9868511061798385
774892301	0.8116752621213714	0.1706689843761244
776400504	0.004301348760994668	0.9897123492547698
774216148	0.08810857400426905	0.7785286486015903
775075281	0.7118660565387886	0.3164053808102756
774943278	0.006505095736287183	0.9883062331238074
776662438	0.005495285179496496	0.9905182312058995
778522608	0.008149562773429325	0.9915554776133251
775128152	0.026580222481561746	0.9872570097458055
778036957	0.08696828211259529	0.8163420313772568
777783156	0.020986707827685736	0.9850275091792862
778119748	0.16570895487946563	0.8389964239454387
777427352	0.003371961064131484	0.9950799661518146
776603163	0.008321648223030605	0.9873627102831463
778419127	0.029827246532008175	0.9845352940040394
777872119	0.12216790516150886	0.9141112476677561
776716037	0.024574325950272344	0.9602919522007869
775757625	0.013562204326349834	0.9926116491867634
776989701	0.6991628967020226	0.19837010415183803
776753668	0.12949530972156073	0.9443824121554312
778269583	0.11440648922484069	0.8475657181234753
776948873	0.03582152852594763	0.968485056957185
776325221	0.031797570167912736	0.9335200065057805
775363387	0.00891517459632994	0.9908219607209873
776993463	0.004131486739331271	0.9950291941601118
774657640	0.014891980616235017	0.9827059758575071
776722821	0.3001921128149633	0.8568356379598365
777094077	0.8493621275258199	0.10812099895087622
775011340	0.08548030281248259	0.7936608920100523
777207008	0.011064635725574895	0.9813614014966052
778076482	0.005330787580308172	0.9883698033347721
778235054	0.006139679262374141	0.9941636471108535
777686589	0.007654465719339306	0.9926720163521545
778567892	0.0751419958965632	0.8987798190191689
776904538	0.034675820838139686	0.9541939860589895
775272090	0.08305915191671157	0.8138411015548556
776473453	0.02335140414688834	0.9788609281466082
773883999	0.04213953824838953	0.9242128761478021
774252797	0.012622345641739368	0.9773227804921651
774708992	0.9350352150586367	0.035683740847867636
774181179	0.003292438372649746	0.9954884127637035
773853823	0.06108588053343027	0.9278011625168436
774333544	0.00945477469375375	0.9870586589517578
777473184	0.020268359850637196	0.9760420143777455
773845981	0.044614393488200635	0.9803320733461843
775427883	0.014017547089538266	0.9789947734651315
775697080	0.17979943040328214	0.8066909293883971
778171754	0.19366021342625772	0.8404241336044372
777520021	0.8869364656620465	0.14631112963968837
778125680	0.6030739900752496	0.29037545548524313
775650709	0.01147775101674589	0.9830579531046251
777360758	0.19713320427838255	0.7555847935158808
777046209	0.6570926019393811	0.31147699746738194
774555044	0.013479539438564206	0.9797621125778742
777540793	0.008459268544989929	0.9838445756479157
777221458	0.011000111619500758	0.9901289295974164
775391821	0.022447716542646944	0.9650613849436064
775889338	0.26389776443157303	0.6152594577108603
777974138	0.006886563193323061	0.9858487007460301
778658354	0.2364948708033541	0.7089665402976009
774811814	0.021433244531923874	0.9735450609118392
774593878	0.08312265537506802	0.9712655321482216
776357937	0.9028246926027463	0.10395082726052877
778405415	0.20590991295578193	0.7721275287132191
778427918	0.010899834291843784	0.9881672011959984
776245137	0.5211077657742286	0.4121168663244064
777863544	0.007993107175560487	0.9908956857658028
773908029	0.2530080818857729	0.8856250887542252
777636407	0.5503825622269124	0.5530316698695881
774828127	0.10048569299514562	0.74146385889058
777985822	0.15107554872037474	0.6641088011835162
774750025	0.004724131216256805	0.9946603030437077
774273548	0.18576036599025983	0.7597928857505186
774196105	0.6625452347153363	0.23853371942040008
776023819	0.10026400038935976	0.8498650797096892
777704319	0.8246846012890549	0.11775952997731658
774230386	0.01921196723195336	0.9864953527923721
774154807	0.00995299823601265	0.9862469371923134
777458651	0.005800611612571678	0.9918332422662992
776972819	0.01929603288580516	0.9774955594420448
773953968	0.3503637382786885	0.7946197024958357
774890647	0.007029064019449465	0.9894430105029994
777431205	0.006765554644019201	0.9910616663822507
776469047	0.02341432685958709	0.9699822534245514
773826911	0.32855454938763756	0.6965937202735341
776281617	0.032957064040833435	0.9829662033050008
777148365	0.5751116969386916	0.29686700970051677
776675578	0.007936983251967603	0.9897744058889874
778591623	0.1712397254506377	0.8383024033058977
778642970	0.2433968913341982	0.5524011283763917
777054095	0.012980225970687773	0.9887763586060377
777963465	0.022172654823170445	0.9801625380202429
775687223	0.024024813666786056	0.9723900800077174
775502112	0.07117432724018308	0.8783916033406157
776354020	0.11125626720053203	0.8059636718732839
774285846	0.08267487130044039	0.9056656916502123
777948186	0.3277804670621407	0.8267129606331589
776534349	0.01400420938884647	0.9780900764329294
776049788	0.006483396293137721	0.9937559881642535
778075498	0.04657081412529416	0.9709560371241539
778201899	0.010392001289009278	0.9894560302835735
774686074	0.9088129397546384	0.10415913270654586
775941387	0.8532012825780907	0.16968976881044745
775555877	0.7423801188209016	0.32007905734485037
774405454	0.2889666263315499	0.8460704738884548
774524244	0.006094982236934841	0.9936454993125802
778117457	0.0068561882756994616	0.9915242192819419
778121964	0.017525189369458377	0.9844449194782255
774361953	0.6953788312310623	0.24309437668841088
776643993	0.005612574101879362	0.9929432770852545
774020361	0.013442814169590901	0.9755142078218204
778213602	0.0244136752470501	0.9688173731679554
776381591	0.9229442010537915	0.11742145662638816
777103809	0.009808929481447043	0.9916920145592725
774391407	0.03212762183485194	0.9760465202498084
776942924	0.012196503980765524	0.9809327389873447
774646159	0.013059800372058871	0.9858307464968934
774184381	0.14796739139722137	0.8887878080068015
778125691	0.1795004157106463	0.778158316115493
777832646	0.07082000130412681	0.863228644950531
776639290	0.007779521122425314	0.9889837713416992
775715656	0.016583867298553812	0.9846384789670235
777460642	0.06351501413430248	0.9736277556349084
774247043	0.010845799960852298	0.9792227841619932
774797268	0.018354075819570045	0.9711633601741491
776491504	0.40111746020434497	0.6523188780324907
777511294	0.07824945645300611	0.9799357103358622
774171292	0.013673860176830411	0.97516385257222
778022455	0.35575688274518763	0.716136764696429
774734135	0.38364533109574345	0.864339175587173
777086631	0.05750666220111268	0.9242037232716154
778492369	0.8441370342441228	0.17677237282746072
774435884	0.23521766353334128	0.8024038293763327
778348610	0.017513618976722038	0.9685135539470128
776702878	0.008879536667528642	0.9913400486257016
776939481	0.007006434645380807	0.9904085715183336
775721167	0.12041211545099918	0.891763871771394
778349807	0.0038244875968441137	0.9857852335822079
774305603	0.01218748906387012	0.9839855060664741
777391881	0.06360891061509073	0.9027761329714561
776113493	0.020850898727865337	0.9824430373776839
775719851	0.08407770935980606	0.8499425253492164
777309253	0.04611080102457029	0.9002341152988587
774341061	0.020384512372382372	0.9801441116441612
776712163	0.016050712483108364	0.9849121826076148
774269929	0.03361162072820441	0.9812928864981134
775382928	0.004519999902171017	0.9914210558625688
773860552	0.013718569033383213	0.9867656956558006
777946507	0.009346696262900075	0.9916374645918123
775380798	0.08032909856128621	0.9477741215404514
777437024	0.020231931576612714	0.9751526522261948
775674806	0.3618686512371617	0.6169830073859762
773887351	0.01462451170132337	0.9846391795272855
773941433	0.005477865335713869	0.9929430129576273
777384557	0.21527946360303313	0.8850573745884205
776306433	0.05212089024803679	0.8292228399814863
775590184	0.764835214557969	0.2219793723850826
777323494	0.5735237186136664	0.4778043749631383
776809345	0.024139563564635248	0.9457648873803326
777687943	0.5464254709971399	0.453753443550412
777422928	0.06959580848598036	0.8504451897717079
774309183	0.006205286794823638	0.9886359423813623
775918620	0.008121872335093934	0.9915019891943959
775166614	0.9074054629161454	0.10091482626149977
775704433	0.0246136406671003	0.974291143238273
774874883	0.699343945839357	0.23711691002861351
773959477	0.33746859680153407	0.7387710623117884
778475809	0.7652188540622683	0.21530598928655598
775060504	0.00834250037641522	0.9841639136417418
774283275	0.3606236103583377	0.6006078595924443
776744778	0.010257869006456692	0.9708010721121333
775302321	0.6376053595255655	0.28613785197340985
777625075	0.07546103025258795	0.9536895395839554
776387131	0.01583321661260938	0.9851962277439399
775260242	0.9293856707173628	0.05792296024037972
775752632	0.3324218291362301	0.8364118884087538
775226527	0.033887849208067596	0.9818769943284018
777100959	0.0037986188836307564	0.9951425782874173
774206782	0.7397460319606057	0.25086575723126747
775665560	0.044853407094616174	0.9706952853608399
775875976	0.014406827836683893	0.9773467131098653
777389200	0.01969578900318221	0.9763395302738163
776440049	0.01372792863734671	0.964022037351509
776561939	0.5577317129664445	0.6381190650623945
774202197	0.44539436599675314	0.5903798139787485
778661701	0.03432019937322479	0.9750688938560833
776537271	0.03002984020414503	0.9350773971801749
773901225	0.48088435195089757	0.6326435566427102
776495062	0.010067120593061522	0.9903016926872318
775697087	0.009177944371726757	0.9891712970155617
776079583	0.02864815336466427	0.977306281709336
775657745	0.0394093382888167	0.9743296823751157
774064296	0.007535682280616554	0.9886834398401547
776192598	0.509006542634994	0.7602717258542842
777583858	0.026002496211946603	0.9718180850720296
776699409	0.26623159089134313	0.6750899525256232
778238365	0.09051489990326984	0.8545257675648514
776001260	0.004933368015868532	0.9939112694785037
775627755	0.6305260443007781	0.4322222416337201
775643015	0.012295195199946091	0.9857069437975495
775268106	0.011893894950892806	0.9910858096280561
776785942	0.07844011259804583	0.8735458351227019
777678128	0.010272002344477874	0.9841392785792492
773918581	0.4632792787576255	0.49412225574372765
774848110	0.006838863072731156	0.9910120919924623
776395245	0.011178260938217497	0.9906728771086925
776287828	0.43488030847868037	0.5762261034162738
777412325	0.016558668592080224	0.9780580552302556
774817030	0.03781133374876108	0.9760818476623011
774429157	0.043310032015725766	0.8687074703700761
774860529	0.5459874626480602	0.45243625008485144
775705730	0.07555038371783923	0.9853920081642817
777148042	0.05315830139918076	0.9262810826218568
774497505	0.28287650230592426	0.8005060068204932
776699283	0.05447496118142609	0.8643950608729569
776738734	0.009730124902853344	0.9926025033801104
775462661	0.11687388418552748	0.7885410033113387
778003679	0.009122565353890427	0.9904329036150205
778568415	0.7314373384014112	0.5321277251704182
774280596	0.7020059216934433	0.3217724943465278
775134816	0.009082942369757296	0.9888808459367826
773871746	0.032241820619236125	0.981530218244468
776774210	0.009615670940042467	0.9885237735083693
774361105	0.005089812424666716	0.9908500381764487
778244260	0.0199885865649696	0.9831395068719578
774525097	0.028664268771447038	0.9828790918135099
776852986	0.015331689652494407	0.9748162270269243
778648077	0.020682095879440927	0.961790917470589
774604910	0.07256148114183	0.9421557159293223
775921447	0.05029285979605142	0.9422295040048837
778588298	0.0072525147104404875	0.9881893945820887
774964223	0.031800584184550465	0.9569410817451525
776030814	0.03457308091283208	0.9814532111875401
775360732	0.01908994561668292	0.9884842569725151
776593200	0.003090298378873522	0.9955152337314089
775943859	0.042979684296125774	0.9663815547186403
778228997	0.08678401707936705	0.8897070906916541
774649043	0.00995713368025137	0.9826469269674202
778250532	0.264136866201069	0.9033877066433902
776165986	0.005354410876209592	0.9881975399356928
775688591	0.7111167377588258	0.3707502339456378
776473972	0.004557036062154982	0.9918999464705501
775140636	0.007452955764294667	0.9919902821649228
777338996	0.009973917290087833	0.9917001722549941
775086722	0.09002847779844814	0.8694370208407157
774472352	0.7918316747816442	0.5090554267792367
777336950	0.7160977189807008	0.3632532148148899
774020039	0.007641453256727212	0.9895992550593266
777444460	0.028350850576444413	0.970441049643146
774720094	0.0036671100663745503	0.9974850827107276
778229370	0.01793915434632367	0.986392837912037
775946532	0.07220487232765704	0.8982193345067282
776222321	0.03329981417187743	0.972350656331615
777947001	0.1350250743910354	0.7998442041995975
775000692	0.05020068868543912	0.9020774783500355
775754283	0.11837419090877974	0.8267783803574273
774219071	0.030337966172426394	0.9625372097049893
778098708	0.015454218575394587	0.988542260498742
774631303	0.04453941077351014	0.9606059548054084
776099390	0.9239699278296417	0.09747031514027224
774638119	0.40306995806896506	0.5193193915913267
776248187	0.5008637480741526	0.4810541091248209
774762046	0.031216115495250267	0.9857802634818278
776011503	0.01025641938450964	0.9838730804611678
773970581	0.5170448916937068	0.23343978255660944
775216205	0.005841430382567404	0.9929405272673373
776287485	0.37697693775577795	0.801702678186109
776675292	0.3898055203174222	0.6086796683921896
778104396	0.012401256054748953	0.9562126963462565
775951372	0.14663359416973928	0.9144533118070598
775280797	0.013255738755541265	0.989383075980444
776479022	0.6419674813224883	0.29220910347020773
775591241	0.003429124591189794	0.9962607089247141
774320124	0.7917827595427375	0.21842841841285174
774183773	0.1020978493873811	0.7992640206445129
775656597	0.03236967948866235	0.9862300576076672
777052664	0.0757031312681777	0.9616737761299073
778146755	0.003116792032098765	0.9944738402918925
775764513	0.13322483167157737	0.7748769980573065
776819162	0.4869244714443825	0.41187088422415685
776604977	0.007237965630285495	0.994947455297768
777151724	0.5407309109308112	0.3914299960645149
774083387	0.02792209467178504	0.9573802831338908
774579319	0.0591173635768967	0.9115117759204813
776945051	0.849539074558437	0.15962688588537513
776765223	0.022980047436810806	0.9822904452037322
776650581	0.04619528399532987	0.8729383361994177
778177490	0.023854210498770036	0.9629470392577795
774517543	0.7519291405059594	0.1557181713634835
776583573	0.013608397334739277	0.9822039185598758
777240838	0.00660667028896284	0.9944307217320173
776496044	0.11571196076596249	0.8300083792712227
774232590	0.10796363477516234	0.7599286915514991
778243172	0.00966462681301596	0.9896679278967008
776396653	0.038745330470125634	0.9478047799237983
775129532	0.03155742926921992	0.9443872659526387
775139472	0.029102228763798418	0.9730902606129238
775557327	0.009251972772574595	0.9913374958121299
777346786	0.7213842209734327	0.30339237022265136
775143533	0.6774978941744482	0.35614023686470414
775680741	0.005772582073995688	0.9915692089000503
778611688	0.11117169211958455	0.8978562092203229
775748173	0.01611466172231671	0.9860682537323039
776102138	0.030642841843836026	0.9806577899041186
776274629	0.005427266463115015	0.9905245323093312
777235408	0.00797184070743609	0.9806592673333543
773852485	0.14035098819770514	0.7029618028098178
778164660	0.022726197317147607	0.9910824743564458
775444924	0.010357553453210471	0.9859995670628083
774111665	0.01902243747617231	0.9793272349209358
774724097	0.038245331386297904	0.9820575935583885
778120438	0.0073003265710678954	0.9897060690183261
776134286	0.2161439800120065	0.7458073196512671
774772028	0.5730267050625883	0.3188790611770311
775679175	0.015789908827208564	0.964179417038412
777151556	0.011444302695601646	0.9755014196708665
776173385	0.01738227861457281	0.9883480571343078
777264077	0.00910815737363349	0.9753530746556394
775247390	0.7478511028650894	0.1911100152650254
777762656	0.052025289780058555	0.9385466195748194
775135231	0.0056022410716767765	0.9924457563217371
778275250	0.011368176586590402	0.9868121359557492
775063294	0.009762095352634267	0.9860178605568571
777172425	0.03157876749409531	0.956251675545808
774278270	0.013060379865363516	0.9852278157306766
776667840	0.014626556681160113	0.9864616542736331
778499088	0.006697368113981527	0.9849655065582051
777294535	0.06083624634494354	0.9546018451282212
777364524	0.06024005157102359	0.9361285286128407
776756296	0.385269376141871	0.5789802906770701
775506417	0.20527012075478637	0.8437104887982954
776346973	0.017131288455446727	0.9856259658964296
775912199	0.09317434391522011	0.8477859399635967
776735171	0.8989962313143994	0.13519991384719204
776029810	0.22433172335676443	0.7631615008449437
777368515	0.07977733779024987	0.8999336358770184
777801883	0.00530574678034496	0.9889321593903778
773878668	0.05532508642732924	0.9113828760529457
776256098	0.012626460023014456	0.9869059268196607
776568829	0.021112629081360752	0.9765007150785284
776345646	0.10377411664372521	0.8701716121911236
775953981	0.07713501689240125	0.9201264603765134
776480531	0.04459447653585029	0.9294788871606726
776971882	0.15298952767062607	0.8188647685062177
775805673	0.007280074184320444	0.99165935578266
774295571	0.0063604077568673095	0.9913091964154468
775171711	0.10879468959077754	0.8596942972122273
776785521	0.2903302177355271	0.8163095192741902
776620472	0.34181632609534085	0.6271768760838661
776871558	0.15126576037938597	0.7143446132863492
773940674	0.05033216296069884	0.9459320613983598
778110319	0.4706468026688186	0.371397336048489
774900339	0.009282269661081128	0.9923678633582909
776926571	0.03807614002314226	0.966696169621253
777657183	0.887239955720019	0.09970738653496626
777807723	0.1446734683048272	0.9114244707714927
775978058	0.08373648526418483	0.9235696437809305
776855293	0.6811732947032937	0.3495436600874123
774512688	0.00580570547855326	0.9946144230502858
775851881	0.014403161360279712	0.9833007729009995
774265796	0.0862199519023772	0.8161028822500354
778172962	0.007503579393299162	0.990761914450299
775921789	0.13844138772470682	0.8789018988509127
775184319	0.5168658706623671	0.6679755902312879
774903102	0.014763534862872546	0.9830792862848637
777099388	0.8346824906585621	0.291443933583027
778230234	0.4407385044761048	0.4559947015456695
776703247	0.04257917610139256	0.8598503638106317
775722427	0.011699688825407867	0.9763986862320979
776153377	0.025855331652801218	0.9939636818215928
776518392	0.7063526310910703	0.2745084538598024
774795723	0.055063112271220224	0.9692614219686315
777422876	0.8152585766125023	0.12378682010701911
774791866	0.029831158623094278	0.9841873288686027
776361135	0.07123426209683938	0.8540083525080858
777743366	0.006494211758044293	0.9902400416183433
775356931	0.10203781961325505	0.8518223375002659
777132308	0.00792511677824091	0.9899771696396114
773956287	0.03160647697081824	0.8980493348278918
774045321	0.09917504854942764	0.9563655648067927
778337396	0.005100065779924677	0.9896473546870828
773976017	0.37072636546637927	0.4687648540808326
776231191	0.4599015776149845	0.48706533939648994
777074870	0.011844148682172874	0.9865780331688647
774000959	0.06627764073291234	0.87144843881732
776370488	0.011178889136224376	0.9728415161490964
773842656	0.020723656535217013	0.978598887136279
774455745	0.09811339797729886	0.8722828156692051
775628059	0.0874642863846314	0.8169530182040791
776821081	0.5780442915046741	0.5463084232728105
775231233	0.008655351083343041	0.9915712627045329
775847366	0.04790056234666506	0.9709094253561171
774399147	0.013992147830742827	0.9794044346999623
775410120	0.032146794019370234	0.9128526624209489
774563702	0.0418898787253979	0.8319821936172648
776771656	0.06969908133580315	0.84347377586586
775245387	0.03656783555518286	0.9097432585111345
774690741	0.09017291043185229	0.769930627794476
774471190	0.008228890594115686	0.9875088775564208
777152870	0.017478704790702813	0.9784277465137318
774120591	0.017801690019974194	0.9730983404341015
776962260	0.11930963131730547	0.8373735975911879
775327315	0.9431484973512244	0.09536907936155858
776697245	0.8360484188790365	0.27570713634360355
776909321	0.4109281288627098	0.8508489746429935
774828781	0.002668861351530898	0.9971272133475754
773839838	0.47058994515279967	0.6161455080624684
774355741	0.15490535211059814	0.8645919223276964
775670769	0.020701703636310815	0.9853582224751493
775272687	0.7236841714986784	0.266531304070074
777526478	0.004719973173580906	0.9921253368716949
776753478	0.02311471070252119	0.9838305077849174
773896068	0.009276303498223455	0.9827370411709179
774629126	0.041984635348363566	0.937033438563053
776929418	0.010803382655913163	0.9804555829248519
776501955	0.005537745148183622	0.996492037630506
774577686	0.024367347606311485	0.9759580935335181
777585600	0.056036169968620285	0.96659723473431
777259378	0.2610411558713167	0.7802628837373965
778187633	0.013579932757000783	0.9783562133968391
777510179	0.9772623478891179	0.030748146292173286
777423321	0.0072908846191832195	0.9910254829507775
777430803	0.08494650531084873	0.7402367572047369
777202746	0.13425688014276776	0.8179172831399679
777523685	0.07124452408932494	0.8904679609392823
775876106	0.11288617198850241	0.7306747032141031
774161924	0.5704403728064511	0.3415565122908319
774474578	0.047551586996421376	0.9162706259334888
775891705	0.007462445379866807	0.9935824210135277
776303271	0.35101960406748983	0.672025694232471
773932450	0.014067881763098426	0.9803996928709542
776758123	0.27883368792294444	0.5169694396111967
775689350	0.13283210517293786	0.8132597550560965
775880535	0.1505944780749453	0.749893225289912
777371882	0.10426571620115592	0.7375735993890922
775843347	0.011836872376831306	0.9897055966699572
775851994	0.17827673938820607	0.7309177194370984
777813406	0.4613719467996696	0.4416388852190208
775745901	0.14945291969109156	0.7092377502621541
774479038	0.013766080575112017	0.9852692377779024
774647192	0.014046713921841012	0.9730599548767693
776946393	0.5158883120062656	0.28840211766929064
777936343	0.6803115669006845	0.2204887452393567
775457433	0.007911581682411772	0.9824553418032551
775597374	0.039349176272895976	0.960253330447971
774061018	0.05981465041344873	0.9381730872186174
774045360	0.0785720680093201	0.8482219137116642
777574850	0.004740791179163962	0.9910342631274249
776204684	0.7492977060586067	0.21812723193568487
777369182	0.08046060725758264	0.922825830066898
777642212	0.014255022813054493	0.9815303155004862
773962394	0.007986420769963993	0.9944059848417316
774849748	0.010845051520462575	0.9816350449288704
774030059	0.2942453903175153	0.8071375345780064
774829873	0.05048140317992156	0.949343117489194
777906332	0.010460339570137011	0.98477611284463
778164781	0.6292839763433202	0.42312542087662525
778216919	0.2163800046949087	0.7653148429897788
778094541	0.7846047105257895	0.19830353315043656
775941525	0.005984587380411189	0.9926186371726516
775565657	0.2288309864439938	0.8985390409145976
777119259	0.10165150708926951	0.913823581482965
778576509	0.005622743614511372	0.992481532588309
777058022	0.011213794608495328	0.9904891160120629
774323390	0.09148137650808988	0.7946442342721073
775681846	0.3980012296639324	0.8870230980689429
778263803	0.00918503668465248	0.9842977946401475
776792532	0.022149220124521002	0.9847976555540697
775973220	0.026833839394356435	0.9672741022911903
777173577	0.007556192017690487	0.9932023888790376
778267966	0.02585223802304783	0.976075034313669
778036979	0.01771992985691849	0.9899512537590647
777486495	0.6996439943432619	0.3876403037205646
778101607	0.06179267334859636	0.8836139368319806
774449558	0.004950674842510093	0.992000999083181
777585306	0.011467670160657265	0.9909177778115201
775019766	0.6245957573157896	0.37290124251895285
776426570	0.049485127454591854	0.9086393333026261
774301558	0.12903233042597675	0.8918305304922537
778380469	0.7798263487205694	0.2761738781988706
776797933	0.39890361028148824	0.340925165597683
777403321	0.15550953977091547	0.708318522502173
774415736	0.023740417211366844	0.9714209893099658
774948759	0.07405565522905333	0.839571149697465
775896113	0.02216828873278248	0.966932006126674
774192629	0.1486714823247158	0.8026779873261154
777784752	0.855351372019223	0.11695721754838043
776693301	0.01604228424466451	0.9802750464524695
774629258	0.042880214082490396	0.9779190521959589
778149565	0.04220665291212665	0.8279624437671825
777028867	0.40794564341237555	0.5115282993696708
775734882	0.038501359294583225	0.977483436556319
777728059	0.017706693967966855	0.9686931266462318
774344924	0.18453784777338242	0.798448815320377
776031376	0.2322856519466232	0.9074054597340782
776355051	0.022272175038080565	0.9741076180214502
773911072	0.8240772779348169	0.16667698839179007
777100670	0.18267851386473394	0.8576558155672404
774386442	0.010732231478805249	0.9864844401835063
776828574	0.008193422710795319	0.9924584290886317
777215919	0.36104032613203224	0.6366927766229151
774041776	0.019433930261824266	0.9804537534699449
774527115	0.006046027122599998	0.9867201094804502
776712023	0.005391664992202661	0.9901259429264017
776710980	0.020630357320199452	0.9799258738611759
774456171	0.006801007506638941	0.9907864040280611
775784477	0.049171925477921485	0.9089518322873114
775549523	0.0035268610802230366	0.9962234212632943
778047620	0.024945009728843802	0.9811707819145327
778405198	0.0032634301896730905	0.9946011340704001
774296826	0.018374334834763566	0.9720690487690501
776678009	0.04717243577933304	0.9522903795818974
778488853	0.0034648670360079166	0.9944267402146958
777484896	0.8597935327767767	0.165802898205831
776698063	0.6403054474468323	0.34865982997937617
